citation,sample,tectonic_setting,location,T_C_pre,T_C_post,T_C_correction_form,P_kbar_pre,P_kbar_post,P_kbar_correction_form,regime_pre_from_P_pre,regime_post_from_P_post
[20737] RIVERA M. (2017),samp. JMI-200B,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,940.8909364908968,940.8909364908968,none,4.073541402501173,1.3088664657468554,A,shallow_crustal,shallow_crustal
[20737] RIVERA M. (2017),samp. JMI-232,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,955.383450500739,955.383450500739,none,4.784362374744981,1.2730791067144758,A,shallow_crustal,shallow_crustal
[20737] RIVERA M. (2017),samp. JMI-232,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,925.8017578248378,925.8017578248378,none,4.093529051725089,1.3078601572572062,A,shallow_crustal,shallow_crustal
[20737] RIVERA M. (2017),samp. JMI-232,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,981.233746349635,981.233746349635,none,4.553867130365144,1.2846837390874328,A,shallow_crustal,shallow_crustal
[20737] RIVERA M. (2017),samp. JMI-232,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,981.1387454643813,981.1387454643813,none,4.436625991275761,1.290586421903209,A,shallow_crustal,shallow_crustal
[20737] RIVERA M. (2017),samp. JMI-45,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,937.9237108556691,937.9237108556691,none,4.50068633645575,1.287361206747475,A,shallow_crustal,shallow_crustal
[20737] RIVERA M. (2017),samp. JMI-117A,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,981.8098708607638,981.8098708607638,none,4.576370282510149,1.2835507837912048,A,shallow_crustal,shallow_crustal
[20737] RIVERA M. (2017),samp. JMI-61,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1088.9022075281289,1088.9022075281289,none,8.917425911202432,9.443211768649805,A,deep_crustal_MASH,deep_crustal_MASH
[20737] RIVERA M. (2017),samp. JMI-61,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1084.0882237838543,1084.0882237838543,none,8.260137208451985,9.372842371234006,A,deep_crustal_MASH,deep_crustal_MASH
[20737] RIVERA M. (2017),samp. JMI-61,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1080.1211643220024,1080.1211643220024,none,7.547933497346885,9.296593767267371,A,deep_crustal_MASH,deep_crustal_MASH
[20737] RIVERA M. (2017),samp. JMI-61,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1061.1752383235519,1061.1752383235519,none,6.6540024228778645,9.200889412729687,A,deep_crustal_MASH,deep_crustal_MASH
[20737] RIVERA M. (2017),samp. JMI-61,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1083.7395318210847,1083.7395318210847,none,10.183900629623587,9.57880068476035,A,deep_crustal_MASH,deep_crustal_MASH
[20737] RIVERA M. (2017),samp. JMI-168B,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1085.4018926977812,1085.4018926977812,none,10.531659866547217,9.616031825118753,A,deep_crustal_MASH,deep_crustal_MASH
[20737] RIVERA M. (2017),samp. JMI-168B,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1071.6990197791363,1071.6990197791363,none,4.280098019215251,1.2984670598605517,A,shallow_crustal,shallow_crustal
[20737] RIVERA M. (2017),samp. JMI-64,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1087.7097038517313,1087.7097038517313,none,7.923567494003882,9.336809182324759,A,deep_crustal_MASH,deep_crustal_MASH
[20737] RIVERA M. (2017),samp. JMI-64,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / EL MISTI,1073.3877561003483,1073.3877561003483,none,6.352815087200192,9.168644265000509,A,deep_crustal_MASH,deep_crustal_MASH
[20741] SCOTT J. M. (2016),samp. BUR3,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1256.0365851151237,1256.0365851151237,none,24.385984340114934,20.32149481455918,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR4,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1325.0195266940189,1325.0195266940189,none,27.60374546223615,20.97906035907402,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR5,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1287.5766210270103,1287.5766210270103,none,36.309452140038516,43.26433963285982,A,deeper_mantle,deeper_mantle
[20741] SCOTT J. M. (2016),samp. BUR6,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1298.1818836733853,1298.1818836733853,none,33.20524892834116,42.517596341909126,A,deeper_mantle,deeper_mantle
[20741] SCOTT J. M. (2016),samp. BUR7,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1304.6264156742245,1304.6264156742245,none,29.772443003109,21.422244525091894,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR8,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1287.4109294942175,1287.4109294942175,none,18.552243367046643,19.129340731665245,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR9,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1249.9944249959005,1249.9944249959005,none,36.32100346997618,43.26711840652386,A,deeper_mantle,deeper_mantle
[20741] SCOTT J. M. (2016),samp. BUR10,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1301.9568125394471,1301.9568125394471,none,37.70582035714768,43.60024824666893,A,deeper_mantle,deeper_mantle
[20741] SCOTT J. M. (2016),samp. BUR11,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1253.5454203487398,1253.5454203487398,none,24.451294123562814,20.334841194754965,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR13,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1250.1365935696138,1250.1365935696138,none,29.24169508958773,21.313783540105955,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR14,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1295.6951379323975,1295.6951379323975,none,38.021490844587404,43.67618554927802,A,deeper_mantle,deeper_mantle
[20741] SCOTT J. M. (2016),samp. BUR15,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1264.3558114712935,1264.3558114712935,none,22.79442278177401,19.996251266943244,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR16,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1280.2302919885522,1280.2302919885522,none,17.792841532738375,18.974153176799987,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR17,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1273.2027753777804,1273.2027753777804,none,17.939286831111723,19.004080004402102,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR18,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1296.5678776089733,1296.5678776089733,none,30.023534061092917,41.75220694282511,A,deeper_mantle,deeper_mantle
[20741] SCOTT J. M. (2016),samp. BUR19,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1269.3190805654842,1269.3190805654842,none,29.77218747943781,21.42219230755442,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR20,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1279.431239585339,1279.431239585339,none,29.26578771829597,21.31870698902403,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR22,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1270.2883948289007,1270.2883948289007,none,18.435627436590497,19.105509684269485,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR23,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1261.794818213135,1261.794818213135,none,33.705153167976825,42.6378526884199,A,deeper_mantle,deeper_mantle
[20741] SCOTT J. M. (2016),samp. BUR24,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1242.0758012957078,1242.0758012957078,none,16.16267911756327,18.641021351440745,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR25,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1235.2661985234258,1235.2661985234258,none,24.405543433010894,20.325491812808032,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR26,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1270.7678603493605,1270.7678603493605,none,19.861122110812826,19.39681663530881,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR27,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1290.1122931005398,1290.1122931005398,none,21.03829183429879,19.637377143324443,A,lithospheric_mantle,lithospheric_mantle
[20741] SCOTT J. M. (2016),samp. BUR28,INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / OTAGO / ALPINE DIKE SWARM,1252.9121183943055,1252.9121183943055,none,24.380889090206203,20.320453574810944,A,lithospheric_mantle,lithospheric_mantle
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,935.2284653365773,935.2284653365773,none,5.15610027868146,9.040523852156598,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,969.2255528359473,969.2255528359473,none,7.445610997170531,9.285639109672683,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,930.0378111985465,930.0378111985465,none,5.64835121773692,9.093224289291367,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,970.8983049529324,970.8983049529324,none,7.4621235417643454,9.2874069444278,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,958.1443005892721,958.1443005892721,none,5.887239422047445,9.118799685485962,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,961.758325487072,961.758325487072,none,6.933261593193218,9.230786928776588,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,945.7504115557441,945.7504115557441,none,6.670216790868044,9.202625324666364,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,963.2185766777174,963.2185766777174,none,6.369551453646513,9.170436062146619,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,930.4106008129306,930.4106008129306,none,5.016808470237356,9.025611256543511,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,971.8305541542807,971.8305541542807,none,6.005570357575511,9.131468207847465,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,971.2509344338856,971.2509344338856,none,7.401748104919099,9.280943143830381,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,954.9397544303372,954.9397544303372,none,5.951022125255686,9.125628268377366,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,941.6604722606133,941.6604722606133,none,13.416209885991217,9.924852052569204,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,970.3513497820397,970.3513497820397,none,7.448485210770931,9.285946823282027,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,969.5736500010291,969.5736500010291,none,8.0942883314106,9.355086573073086,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,974.1061454794594,974.1061454794594,none,7.195297145542983,9.25884048247865,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,960.9301489747215,960.9301489747215,none,13.42770077946567,9.926082268829095,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN55,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,958.1068146973527,958.1068146973527,none,5.047542457740047,9.028901640467195,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,987.9094852833418,987.9094852833418,none,10.151396513296579,9.575320790659184,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,949.056309558191,949.056309558191,none,7.90051819835448,9.334341522316425,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,983.5732606734591,983.5732606734591,none,8.119882181284215,9.357826653323393,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,943.9011596424227,943.9011596424227,none,8.509315109996086,9.399519383493029,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,977.8992769535604,977.8992769535604,none,6.073714109455654,9.138763685066824,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,961.7290535898692,961.7290535898692,none,9.633245199418463,9.519847456680932,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,932.4964801372648,932.4964801372648,none,6.018266505532163,9.13282745877856,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,952.4947256383891,952.4947256383891,none,6.507127494507869,9.185164967502445,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,955.8614546088268,955.8614546088268,none,7.207814968473864,9.260180641913793,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,979.9906850964167,979.9906850964167,none,7.101498514721082,9.248798391230553,A,deep_crustal_MASH,deep_crustal_MASH
[20770] FEDELE L. (2016),samp. FLN63B,INTRAPLATE VOLCANICS,CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / RODNA -BARGAU NEOVOLCANIC ZONE,949.7748511640317,949.7748511640317,none,6.7361980550110285,9.209689285721902,A,deep_crustal_MASH,deep_crustal_MASH
[20779] WASILEWSKI B. (2017),samp. BY 96 364,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1280.3268306431637,1280.3268306431637,none,18.245872460320303,19.066732307839114,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. BY 96 366,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1279.7194827875894,1279.7194827875894,none,19.026695064957714,19.226297304027963,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. BY 96 376,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1266.1308780278566,1266.1308780278566,none,17.337962778837245,18.881196433230393,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. BY 96 378,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1282.8946304867743,1282.8946304867743,none,18.423963411257382,19.10312608247982,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. BY 96 390,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1303.7284157792146,1303.7284157792146,none,15.0786305799955,18.419490622516918,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. TC 06 019,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1266.283886719713,1266.283886719713,none,17.267421462910423,18.86678096326299,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. TC 06 125,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1277.509067863277,1277.509067863277,none,20.743879923036125,19.577212599906296,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. TC 06 128,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1295.3408209488498,1295.3408209488498,none,18.969570566888805,19.21462362775051,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. TC 06 132,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1268.6580824695482,1268.6580824695482,none,13.7087241802732,9.95616866357742,A,deep_crustal_MASH,deep_crustal_MASH
[20779] WASILEWSKI B. (2017),samp. TC 06 146,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1266.8926755201626,1266.8926755201626,none,15.717438472613482,18.550034203537255,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. TC 06 149,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1281.4262882124428,1281.4262882124428,none,18.768777093268692,19.173590479295722,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. BY 96 371,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1286.342235329451,1286.342235329451,none,18.406617380533042,19.099581334530694,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. BY 96 372,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1255.5715663253502,1255.5715663253502,none,16.674797581814303,18.745675315492413,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. BY 96 373,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1282.0432154439814,1282.0432154439814,none,15.816836961956653,18.570346780912732,A,lithospheric_mantle,lithospheric_mantle
[20779] WASILEWSKI B. (2017),samp. BY 96 375,OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / SHIELD STAGE,1293.6538771962523,1293.6538771962523,none,18.429734388339135,19.104305410448283,A,lithospheric_mantle,lithospheric_mantle
