sample_id,tectonic_setting,KD_FeMg_opx_cpx,equilibrium_flag,delta_ours_vs_putirka_twopx_eq36,delta_ours_vs_putirka_twopx_eq37,delta_ours_vs_putirka_twopx_eq39,delta_ours_vs_putirka_twopx_eq38,delta_ours_T_vs_putirka_cpxonly_eq32d,delta_ours_P_vs_putirka_opxonly_eq29c
[24241] KANG JIN-TING (2020)|samp. DY11,OCEAN ISLAND,0.869900245445743,False,53.13689384664076,103.11706783070713,-3.81578560609319,2.534148085927704,-205.12280541504174,6.968874102119284
[24241] KANG JIN-TING (2020)|samp. DY13,OCEAN ISLAND,0.9171260800449862,False,82.25119502407381,123.32547770204383,-1.985433257251069,2.725372537068086,-170.44428829242793,4.876118827456606
[24241] KANG JIN-TING (2020)|samp. DY17,OCEAN ISLAND,0.694829161111934,False,173.6948433101801,245.51581208976893,-0.9728810644046479,4.5352002479039335,-182.7782259717685,7.23188233394819
[24286] PATTNAIK J. (2020)|samp. P3/6/1,INTRAPLATE VOLCANICS,1.097212536077165,True,83.48170291887027,113.9310623282081,10.036636547797357,-3.0627566710990486,-64.06129139401128,16.1214680876046
[24286] PATTNAIK J. (2020)|samp. P3/6/2,INTRAPLATE VOLCANICS,1.1050089309764972,True,-21.045326686829185,-11.482105149710605,14.523063477388394,-3.4275020602780444,-187.57050541446642,17.58574373832148
[24289] MACIAS J. L. (2020)|samp. PO17DB,CONVERGENT MARGIN,0.5007057040463522,False,-57.05843069102821,-88.9421066469439,-4.533777675440341,-5.427250782596646,-254.61133734107432,4.560703433257597
[24289] MACIAS J. L. (2020)|samp. PO17P,CONVERGENT MARGIN,0.4174540380671274,False,-35.886348382877486,-74.83626230863808,-8.009194095058984,-7.33791941035804,-271.23796104251676,7.262351728308907
[24289] MACIAS J. L. (2020)|samp. PO17S,CONVERGENT MARGIN,0.7468584919245433,False,-68.0084094159206,-59.07957127757072,-4.383658272145814,-0.20891961132007442,-229.8618771166134,1.5503104358888162
[24302] BOSCAINI A. (2020)|samp. BR10,INTRAPLATE VOLCANICS,0.6994627486957654,False,-77.88244060775673,-74.09093903709777,-2.898318549401925,-1.0163660954584364,-243.58162953411374,2.379394927396279
[24302] BOSCAINI A. (2020)|samp. BR8,INTRAPLATE VOLCANICS,0.0258879667529467,False,,,110.04650776752207,183.51432667743953,204.70164222126004,386.3892303562976
[24342] WANG YONG-FENG (2021)|samp. LS1,INTRAPLATE VOLCANICS,0.8714040050670464,False,120.53053280404072,162.05829634460918,0.7048004239200498,-0.316313366378175,-160.5612191624184,6.378003726733885
[24342] WANG YONG-FENG (2021)|samp. LS2,INTRAPLATE VOLCANICS,0.8988072273662552,False,59.161932838882876,98.68695362055882,-0.3630399879494224,3.3213090613593437,-187.26570282660805,5.578833792107146
[24342] WANG YONG-FENG (2021)|samp. LS3,INTRAPLATE VOLCANICS,0.9516224535235944,True,92.16034611666919,129.16080860063255,1.6233105663058112,0.9982057798148389,-165.4084521251923,8.072081736132201
[24342] WANG YONG-FENG (2021)|samp. LS5,INTRAPLATE VOLCANICS,0.9414506803842686,False,82.77799811365992,101.20524586663748,-0.47692722438790547,-0.08752528245476476,-161.0267909830916,5.231876493904994
[24342] WANG YONG-FENG (2021)|samp. LS6,INTRAPLATE VOLCANICS,0.792800160697888,False,102.15613844816585,159.85797185068236,-0.7323101630954749,4.236170608078071,-182.0355495589705,7.690365651860189
[24342] WANG YONG-FENG (2021)|samp. LS7,INTRAPLATE VOLCANICS,0.87747054134041,False,167.36571348837936,189.68485294993172,3.254960990224534,-1.2686917302342788,-146.34023161739765,5.152857328978281
[24342] WANG YONG-FENG (2021)|samp. PS1,INTRAPLATE VOLCANICS,0.9418936787511552,False,120.95449752764273,125.53168576693133,0.9657580967313812,0.7266953937928129,-152.99325919294483,5.079369401151386
[24342] WANG YONG-FENG (2021)|samp. PS2,INTRAPLATE VOLCANICS,0.9024420264349524,False,115.51590979706089,111.09911657712507,2.4990019366196243,1.0465486879934787,-148.80468876665213,6.132384208260469
[24342] WANG YONG-FENG (2021)|samp. PS3,INTRAPLATE VOLCANICS,0.9816638856911264,True,94.43529126762542,95.54944246016464,1.9225408590755766,0.1625631102125915,-147.2639513797535,5.233856419749602
[24342] WANG YONG-FENG (2021)|samp. PS4,INTRAPLATE VOLCANICS,0.822426415994312,False,148.0372668668864,179.2071016040303,1.394754453457482,-1.9183040343470399,-152.6702955987189,5.279832407584175
[24342] WANG YONG-FENG (2021)|samp. PS5,INTRAPLATE VOLCANICS,0.9008461284832066,False,155.87281945518032,185.10855105529265,-2.760540061809081,5.029072370575882,-131.68289810471697,6.619505294186414
[24342] WANG YONG-FENG (2021)|samp. PS7,INTRAPLATE VOLCANICS,0.8874086516647841,False,155.98496234933566,168.62512692187886,3.6410489423893004,-1.6889975075380423,-148.37303990103487,5.615446204286914
[24342] WANG YONG-FENG (2021)|samp. TS1,INTRAPLATE VOLCANICS,0.9304793125337528,False,79.3714660700166,82.05807527262152,1.0069052839603234,1.4787525577980656,-154.67544301582302,5.384869065284334
[24342] WANG YONG-FENG (2021)|samp. TS3,INTRAPLATE VOLCANICS,0.9829957335412972,True,92.5647555353703,103.3096571181369,1.381288807557148,-0.33393587396591684,-150.06385323755285,6.103416267133264
[24342] WANG YONG-FENG (2021)|samp. TS4,INTRAPLATE VOLCANICS,0.9764662260899912,True,102.94162289911446,106.07052784136044,2.0088102388861877,0.9786768103605095,-149.52471146957532,5.721877650782174
[24342] WANG YONG-FENG (2021)|samp. TS6,INTRAPLATE VOLCANICS,0.8395793704362768,False,148.61178349875092,180.80105109254953,0.3101170114330021,-0.12210813955882216,-160.01329694163837,6.783345770458286
[24342] WANG YONG-FENG (2021)|samp. TS7,INTRAPLATE VOLCANICS,0.9267683208895536,False,105.92453405486367,103.04976499229451,2.5510416771818303,0.9308817066474226,-152.34221010032593,6.143853775144232
[24342] WANG YONG-FENG (2021)|samp. TS8,INTRAPLATE VOLCANICS,0.9683558389767766,True,135.27498934932976,142.8143365332554,2.616016246795212,-0.7562459633508407,-146.34349094387676,5.362848234699068
[24347] SIMMONS I. C. (2020)|samp. BASALTIC ANDESITE,CONVERGENT MARGIN,0.9040204418184922,False,-86.16730701480174,-77.12444771869013,-5.546970855271351,-2.927398124632221,-264.20563368405817,4.316968722790273
[24347] SIMMONS I. C. (2020)|samp. TRACHYTE,CONVERGENT MARGIN,0.8522466159198485,False,-68.56817873254465,-66.76293176871104,-5.644361047279343,-4.145669119445397,-284.6613129603576,12.947231845631391
[24348] SAMANIEGO P. (2020)|samp. UBI-10-07,CONVERGENT MARGIN,0.6466822901051562,False,9.9728320733376,16.605342091911666,-10.937815353815495,-5.579451132743177,-326.65888478672537,11.196242276146439
[24348] SAMANIEGO P. (2020)|samp. UBI-10-18B,CONVERGENT MARGIN,0.9196901793370148,False,-79.55006325550482,-68.07474702273305,-3.583792764685347,0.10905778916284525,-265.24274696632574,8.228889184287459
[24348] SAMANIEGO P. (2020)|samp. UBI-10-18C,CONVERGENT MARGIN,0.7130259460608109,False,-20.459493086116368,-24.550956379447598,-6.413328392448378,-3.364761761042862,-271.3720435656679,16.83359325201234
[24383] TSUNOGAE T. (2021)|samp. MLW10,INTRAPLATE VOLCANICS,0.5738995163171918,False,-8.490105883275305,2.3530303498793046,-18.043058640616525,-27.752321506472352,-304.6662862498606,8.151743586967994
[24383] TSUNOGAE T. (2021)|samp. MLW17B,INTRAPLATE VOLCANICS,0.703454061147093,False,11.89766491290709,1.0063897668268282,-10.304253585712761,-25.695772940749443,-329.30820296672505,19.02499744948787
[24383] TSUNOGAE T. (2021)|samp. MLW8,INTRAPLATE VOLCANICS,0.5807915361122182,False,-9.80802227443121,2.196032745138041,-22.999239466926596,-41.11597191858104,-285.86509348621166,15.89012652330811
[24387] PATTNAIK J. (2021)|samp. P3/6/1,INTRAPLATE VOLCANICS,1.1042944785276074,True,80.35126673183504,111.15688956804377,10.057329780072688,-2.9890657171611146,-68.86887919399919,16.120240922735462
[24403] ASHLEY A. W. (2020)|samp. SAV-08-05 ,OCEAN ISLAND,0.8912340057464175,False,42.42837416964346,98.20356484987394,0.18528614533657084,5.597448223184995,-178.15181375456496,14.571758686251307
[24403] ASHLEY A. W. (2020)|samp. SAV-09-15J ,OCEAN ISLAND,0.7816209405983285,False,18.020213971016233,84.50764884418163,-1.0277500555713885,7.0398886470634725,-216.6885845096931,11.38883470658465
[24403] ASHLEY A. W. (2020)|samp. SAV-09-15K ,OCEAN ISLAND,0.7153656568272516,False,38.009838706409255,104.60668440247264,-3.0693021771850617,6.302804937677173,-221.641591491874,10.587079048224199
[24403] ASHLEY A. W. (2020)|samp. SAV-09-15K.1 ,OCEAN ISLAND,0.6675477516813347,False,6.17895810089226,67.85127761502122,0.42017631520695176,8.525299142369988,-218.5157777850901,11.340328959219637
[24403] ASHLEY A. W. (2020)|samp. SAV-09-18 ,OCEAN ISLAND,0.6296900558863961,False,65.41142219671383,150.73299036848664,-3.388381232960592,6.7537623460975995,-217.03356932882798,9.45696027992978
[24405] SCOON R. N. (2020)|samp. ZF-1  1095.7 ,INTRAPLATE VOLCANICS,0.9159169023779856,False,24.900777922359566,101.5892280258181,-7.5962603821572685,3.0315255745303435,-228.27375500078927,5.71798702040528
[24405] SCOON R. N. (2020)|samp. ZF-1  1096.8 ,INTRAPLATE VOLCANICS,0.7855639957046504,False,85.14750831117021,157.5539116661546,-3.476691730666503,4.136210826333735,-178.5797885538883,11.448289777223682
[24405] SCOON R. N. (2020)|samp. ZF-1  1097.2 ,INTRAPLATE VOLCANICS,0.6483147887283139,False,44.78182496132786,118.99145206534786,-7.786986636972621,3.8291005612538536,-220.54583468614317,6.287918423207481
[24405] SCOON R. N. (2020)|samp. ZF-1  1111.2 ,INTRAPLATE VOLCANICS,0.8150513687342856,False,51.606284625263015,121.76213422741466,-4.481944504538399,4.575360346115363,-203.86753423788048,6.590941914293211
[24417] MAZZEO F. C. (2021)|samp. RT210B,INTRAPLATE VOLCANICS,1.73606886610557,False,31.34845530302664,112.88121071164846,-0.5411289770985643,7.861702645982624,-163.45551280746201,6.294426267019462
[24417] MAZZEO F. C. (2021)|samp. RT210C,INTRAPLATE VOLCANICS,1.1678275858333709,True,-11.498812520031265,-49.823256265378745,2.365085813126992,3.0065197239152326,-175.59482692419954,4.439360983442668
[24417] MAZZEO F. C. (2021)|samp. RT216A XENOLITH,INTRAPLATE VOLCANICS,0.8088017629224856,False,76.63933063065622,138.10567708531835,0.4969424464324259,-0.4966585661294989,-197.28276689970824,3.9231033380514155
[24417] MAZZEO F. C. (2021)|samp. RT220A XENOLITH,INTRAPLATE VOLCANICS,1.0358174730769998,True,99.45473316591176,182.6177913664077,-3.774449089969746,5.607011022164992,-197.09922667683395,7.234288138033429
[24417] MAZZEO F. C. (2021)|samp. RT220B XENOLITH,INTRAPLATE VOLCANICS,1.088327767572849,True,26.95553528550181,159.9802531051181,-0.9588095555940583,6.265793881345663,-136.37391661592028,13.003062425323021
[24427] BERTOTTO G. W. (2021)|samp. L69,CONVERGENT MARGIN,1.0059862977712373,True,63.42544792402737,118.05290376311746,1.7546247312080894,0.47715202456219963,-206.26352654490358,7.585771293495112
[24427] BERTOTTO G. W. (2021)|samp. L90,CONVERGENT MARGIN,0.6147629310344828,False,127.51811420301169,209.71255896527396,-4.158742099052494,4.238187060209714,-212.63275219588252,11.547009041828304
[24427] BERTOTTO G. W. (2021)|samp. L91,CONVERGENT MARGIN,0.6912346119631166,False,106.51494332220727,160.94387922489386,1.241803789907177,3.6345333753532447,-216.72814867327622,9.352702502493607
[24427] BERTOTTO G. W. (2021)|samp. L92,CONVERGENT MARGIN,0.4556998060624751,False,220.5751246562105,330.97690285360466,-3.38454420103551,4.994971680552327,-212.3181354166377,11.203890269637412
[24427] BERTOTTO G. W. (2021)|samp. M57,CONVERGENT MARGIN,0.8493267524706023,False,135.0844452935438,178.77454908177276,0.9329246089299907,2.222880374474645,-171.29935319377182,12.937844150995062
[24427] BERTOTTO G. W. (2021)|samp. M82,CONVERGENT MARGIN,0.7823027020592785,False,179.41343464441002,270.63753348463945,-0.40352556962745645,3.363602089892794,-201.54401818250938,9.078792774803215
[24427] BERTOTTO G. W. (2021)|samp. Q103,CONVERGENT MARGIN,0.8155251845603498,False,112.08457739186849,143.97716969079067,0.9108371410018297,1.6742702653936519,-178.05796565716423,8.00195026014046
[24427] BERTOTTO G. W. (2021)|samp. Q109,CONVERGENT MARGIN,0.7183225656603934,False,78.72746811560899,119.69774613600123,0.7855894182970946,2.425603769540796,-210.81450149976308,8.559869280784593
[24427] BERTOTTO G. W. (2021)|samp. Q150,CONVERGENT MARGIN,0.6825501037417963,False,158.47815034148744,250.31143682703782,-4.796300310419728,3.5537213001231764,-203.04450604807687,4.233382665866525
[24427] BERTOTTO G. W. (2021)|samp. Q152,CONVERGENT MARGIN,0.7545463226968252,False,162.4099457723088,264.5588545119681,-3.714450185553101,3.11027553820656,-169.21369937277882,7.734224391860327
[24427] BERTOTTO G. W. (2021)|samp. Q153,CONVERGENT MARGIN,0.671443234286266,False,218.08164826779807,333.021500015579,-7.42514271224357,5.050792975703733,-181.24770318805326,5.920667505638408
[24427] BERTOTTO G. W. (2021)|samp. Q154,CONVERGENT MARGIN,0.6372638488178979,False,157.1722656260073,233.9973698099135,-2.8870346641169693,4.540067490461398,-200.32871181561063,9.336053021473765
[24427] BERTOTTO G. W. (2021)|samp. Q155,CONVERGENT MARGIN,0.7738584836022355,False,136.53865034932812,194.64442665775948,-4.124095423555909,4.462815712338946,-166.47019413037629,6.464469872618947
[24427] BERTOTTO G. W. (2021)|samp. Q58,CONVERGENT MARGIN,0.6351995762623983,False,100.36896804402954,164.60807408896312,0.26112348713315825,3.075529817830308,-218.82669689463785,11.019548831531816
[24427] BERTOTTO G. W. (2021)|samp. Q77,CONVERGENT MARGIN,0.7021467585619303,False,99.00523584013729,161.19427152899777,-0.7689852634766705,3.1430764954107655,-222.7005039429373,6.370392745932298
[24427] BERTOTTO G. W. (2021)|samp. Q80,CONVERGENT MARGIN,0.7296202033101301,False,104.46475746176418,146.03112967747518,1.0879269146035337,1.0778423349915158,-189.7415926022136,8.567355961434266
[24427] BERTOTTO G. W. (2021)|samp. Q90,CONVERGENT MARGIN,0.823250583711944,False,86.64902168295794,100.47950190582549,2.8358261137573386,1.5299657780338602,-181.41156683639565,6.983094544456113
[24466] ZHANG HUITING (2021)|samp. SZWQ-01,INTRAPLATE VOLCANICS,0.8878958942619419,False,113.61825474865373,110.65324992421574,3.146227619750995,-0.6775245644560091,-159.8267632205991,4.869757207173742
[24466] ZHANG HUITING (2021)|samp. SZWQ-03,INTRAPLATE VOLCANICS,0.8882628986370683,False,119.64184201708804,133.21285407924063,4.554934750577843,0.33091800644773883,-169.75458282001296,5.9982810900101935
[24466] ZHANG HUITING (2021)|samp. SZWQ-04,INTRAPLATE VOLCANICS,0.9010497256398896,False,134.49414397252167,132.06142069411044,4.787051446912104,-0.347561918546031,-162.02274042956174,5.9972549937936295
[24466] ZHANG HUITING (2021)|samp. SZWQ-05,INTRAPLATE VOLCANICS,0.9611698612029084,True,-3.9564925774677704,13.690963833480282,0.8215620554173153,2.4420759746751406,-179.70158890853213,6.018714635741176
[24466] ZHANG HUITING (2021)|samp. SZWQ-06-1,INTRAPLATE VOLCANICS,0.8037441067393696,False,100.44751618725468,135.53720844586667,3.239961217695736,0.0938569135393621,-187.0249648966933,7.657380124824805
[24466] ZHANG HUITING (2021)|samp. SZWQ-07-2,INTRAPLATE VOLCANICS,0.916145022039572,False,18.724652795584007,12.120252575824907,3.4791973627220507,2.8351353920836253,-165.89872514342937,6.521932816765994
[24466] ZHANG HUITING (2021)|samp. SZWQ-08,INTRAPLATE VOLCANICS,0.843408285846296,False,127.90348055172433,165.43570824098435,-0.10960777827749979,2.174026311369685,-165.72483452002234,6.567537698858795
[24466] ZHANG HUITING (2021)|samp. SZWQ-09,INTRAPLATE VOLCANICS,0.8367226032143994,False,122.49549732315165,156.4594741831885,4.381723664945241,-1.4105553105329545,-174.5660391235017,6.4821438089740075
[24466] ZHANG HUITING (2021)|samp. SZWQ-10-1,INTRAPLATE VOLCANICS,0.8038824456071824,False,95.75506541873256,143.82471546045372,1.9580462740490425,-2.3251086964975656,-194.12059619317859,8.390686237830657
[24466] ZHANG HUITING (2021)|samp. SZWQ-10-2,INTRAPLATE VOLCANICS,0.8470272502064408,False,101.79979383082753,151.93793448794497,1.8355165592450646,1.0780136788914145,-176.7255045142747,5.988377152739266
[24466] ZHANG HUITING (2021)|samp. SZWQ-12,INTRAPLATE VOLCANICS,1.0326972218448975,True,10.65416097930165,1.369958068834876,3.2340339990373455,2.4842782986749157,-151.26327490135282,7.390395738739066
[24466] ZHANG HUITING (2021)|samp. SZWQ-13,INTRAPLATE VOLCANICS,0.8966481988579676,False,113.7380098240252,131.7727575378441,4.405313879940781,0.9089169309851943,-177.67986574814245,5.572157574576555
[24466] ZHANG HUITING (2021)|samp. SZWQ-14,INTRAPLATE VOLCANICS,0.8931976305869681,False,113.32896170810136,134.1773564104891,2.7091435046783126,1.756038227113299,-176.83254673497254,4.886679252051099
[24466] ZHANG HUITING (2021)|samp. SZWQ-15,INTRAPLATE VOLCANICS,0.861419897342614,False,100.6344410150424,134.4002077551993,1.5965966858420124,1.8521014909479607,-189.59842669122838,5.920346405018362
[24466] ZHANG HUITING (2021)|samp. SZWQ-16,INTRAPLATE VOLCANICS,0.8514150301909373,False,131.57801559697793,140.94584952253274,4.2326141461096825,-0.42112780817427975,-167.21750765203637,6.150582493177306
[24466] ZHANG HUITING (2021)|samp. SZWQ-17,INTRAPLATE VOLCANICS,0.7644477539245439,False,57.901169604658776,94.0135478549156,-0.7153175864010688,3.2500811128936844,-207.38590315282488,8.331264937604507
[24466] ZHANG HUITING (2021)|samp. SZWQ-18,INTRAPLATE VOLCANICS,0.796546860307178,False,78.77441861872967,118.11353570082247,2.457803762083401,2.6439226080008105,-191.67006508849886,9.03379815262478
[24466] ZHANG HUITING (2021)|samp. SZWQ-19,INTRAPLATE VOLCANICS,0.9496221833020368,False,129.3215262991747,143.40298876996428,3.376428643998448,0.7699653143800855,-166.62365473450973,5.213011801491483
[24466] ZHANG HUITING (2021)|samp. SZWQ-20,INTRAPLATE VOLCANICS,0.9122244215411918,False,123.94734558827099,138.8524780960355,4.724963625862241,-2.099689934756709,-164.83039163314925,4.730661621040556
[24466] ZHANG HUITING (2021)|samp. SZWQ-26,INTRAPLATE VOLCANICS,1.0100737853940736,True,32.67263306786208,-19.241427824718812,4.419623853580958,0.4743386086869883,-130.11929223935158,4.973695336288873
[24466] ZHANG HUITING (2021)|samp. SZWQ-34,INTRAPLATE VOLCANICS,1.015397044308333,True,15.549266525453504,8.068284948330756,2.44094764278635,1.6822636041538779,-150.34845051716297,5.727479939878103
[24466] ZHANG HUITING (2021)|samp. SZWQ-35,INTRAPLATE VOLCANICS,1.0154219156168764,True,15.63440644795287,10.624021899514219,0.9081572905207,0.47811697799023456,-155.09928755083706,4.4889155980132305
[24466] ZHANG HUITING (2021)|samp. SZWQ-40,INTRAPLATE VOLCANICS,0.8599106991591544,False,116.83340516437113,103.43953496533175,6.679391500658294,-0.4271784485580419,-157.0898401084105,6.16234215334908
[24466] ZHANG HUITING (2021)|samp. SZWQ-41,INTRAPLATE VOLCANICS,0.9101233978478828,False,116.05345912354221,124.62249810184608,3.5747492332230113,-0.5277565299259095,-166.67360833629846,5.750884963725582
[24466] ZHANG HUITING (2021)|samp. SZWQ-42,INTRAPLATE VOLCANICS,0.9275643552348324,False,85.46938499461783,82.07156426624783,3.309969476646476,2.5629845654100283,-159.50269789198705,6.872776217969549
[24466] ZHANG HUITING (2021)|samp. SZWQ-43,INTRAPLATE VOLCANICS,1.0198074377806037,True,-6.979314051796791,-0.36297026060969984,1.4707998476091557,-0.44961658902965773,-142.0993321552512,4.841487066428039
[24466] ZHANG HUITING (2021)|samp. SZWQ-46,INTRAPLATE VOLCANICS,0.8300325312506236,False,111.52378362533034,153.0431756036519,2.0126826981697867,2.5561896907864785,-192.88016414778474,7.059532902837731
[24466] ZHANG HUITING (2021)|samp. SZWQ-47,INTRAPLATE VOLCANICS,0.8826899338488972,False,131.5556238452192,166.24285117467946,1.6000015413955353,-0.30538435422030474,-167.63140839677408,4.41361387619472
[24466] ZHANG HUITING (2021)|samp. SZWQ-48,INTRAPLATE VOLCANICS,0.8875317258883251,False,118.68644060983559,121.41772386651974,5.714668688024098,-0.3035814727614845,-166.91351435663273,6.556449245314652
[24466] ZHANG HUITING (2021)|samp. SZWQ-49,INTRAPLATE VOLCANICS,0.9778745404411764,True,46.939044151390135,29.309858050340154,2.7028144311978775,0.9513309517875665,-147.7975654846307,5.593652606488289
[24466] ZHANG HUITING (2021)|samp. SZWQ-52,INTRAPLATE VOLCANICS,0.8241258017794332,False,81.91878601413862,118.02568036495177,2.0536811097200047,1.9662586898328378,-189.5689137265656,8.50308836656733
[24466] ZHANG HUITING (2021)|samp. SZWQ-54,INTRAPLATE VOLCANICS,0.9220541405549382,False,121.54184864817125,122.16596239903129,6.396530494416201,-1.3027191165508398,-171.8434009773498,6.071269492930795
[24466] ZHANG HUITING (2021)|samp. SZWQ-55,INTRAPLATE VOLCANICS,0.8413118373717569,False,122.46272551957111,113.83598245651433,5.938813129879458,-1.0666025573757523,-164.77630995075174,5.887909797358776
[24466] ZHANG HUITING (2021)|samp. SZWQ-59,INTRAPLATE VOLCANICS,0.9026941457332408,False,81.82645838579697,89.83950488577614,6.435050403670202,-0.04400546661147153,-177.66260898075484,5.684996796973544
[24466] ZHANG HUITING (2021)|samp. SZWQ-63,INTRAPLATE VOLCANICS,0.9239523801725972,False,86.3949305067888,84.75197384394858,2.957596787981837,0.1815764920716898,-160.2543435772268,5.459524365461394
[24466] ZHANG HUITING (2021)|samp. SZWQ-64,INTRAPLATE VOLCANICS,0.9125822528905,False,37.249961258524195,51.50823719645564,4.657300547444152,1.5387673790333736,-170.70034198065605,6.247891807918576
[24466] ZHANG HUITING (2021)|samp. SZWQ-66,INTRAPLATE VOLCANICS,0.9028963521417812,False,102.79870941570982,91.01047906013582,7.374844891607463,-0.4124147351426899,-167.70876394248103,6.142132188645475
[24466] ZHANG HUITING (2021)|samp. SZWQ-68,INTRAPLATE VOLCANICS,0.891055532973131,False,123.13492766330171,131.74124942505148,4.463353524758192,-1.2042276369645055,-166.44310106930743,5.586507186815415
[24466] ZHANG HUITING (2021)|samp. SZWQ-71,INTRAPLATE VOLCANICS,0.9567295026118556,True,146.15389543201024,150.83072482641444,6.045518977495181,-1.239194174216303,-159.80543941277892,5.39259670137606
[24466] ZHANG HUITING (2021)|samp. SZWQ-74,INTRAPLATE VOLCANICS,0.9026255529357406,False,69.05038872720002,70.43990868877188,2.996665951454119,-0.0009162011251344637,-166.53238539945914,5.8830871821206445
[24466] ZHANG HUITING (2021)|samp. SZWQ-76,INTRAPLATE VOLCANICS,0.8370478362539334,False,114.59382759271693,152.66006759429854,2.188034568200896,1.5483969028884719,-181.4664038777562,6.940410243531021
[24466] ZHANG HUITING (2021)|samp. SZWQ-78,INTRAPLATE VOLCANICS,0.8488227649734357,False,102.33377027348695,115.45275990184052,3.4828426575310303,-1.324245236660019,-171.88070206138673,6.671010841519757
[24466] ZHANG HUITING (2021)|samp. SZWQ-79-1,INTRAPLATE VOLCANICS,0.8212173328452399,False,125.69926201813178,167.9177097626649,1.790110194421235,-0.5588540545872043,-180.64137951896964,6.389441801633602
[24478] LE ROEX A. P. (2020)|samp. 20063,INTRAPLATE VOLCANICS,0.5113788060098392,False,148.0416928236483,240.3378731961185,1.2470876864327352,6.490404484060164,-210.05252685180517,14.326604654104637
[24478] LE ROEX A. P. (2020)|samp. 20770,INTRAPLATE VOLCANICS,0.5077078297425118,False,134.1744506532076,217.5373276559642,-0.6753444884764992,7.365362473214892,-200.10621801658317,12.172761639312878
[24478] LE ROEX A. P. (2020)|samp. 42103 ,INTRAPLATE VOLCANICS,0.96961350584539,True,195.62692183136312,132.89893317188205,42.90960777762443,-43.65162852276723,-85.36082991928924,13.971815723172863
[24483] WHITLEY S. (2020)|samp. M-XCS,CONVERGENT MARGIN,1.9510761307356528,False,284.56634889777354,398.78603584002235,-3.2378101603059246,2.9332534530008987,,16.38042761457849
[24483] WHITLEY S. (2020)|samp. MX99,CONVERGENT MARGIN,0.7997979860973454,False,174.2539077946676,196.44099704042753,2.781697615565797,1.6013517144048413,,17.03916330572745
[24492] HE HAI-LONG (2021)|samp. IK-137,INTRAPLATE VOLCANICS,0.5418140675809853,False,26.271689730168305,54.71005700805688,-18.074252257682733,-33.63026925861601,-280.8039763204613,8.438168263993827
[24492] HE HAI-LONG (2021)|samp. IK-142,INTRAPLATE VOLCANICS,0.567693645273745,False,26.48534602599659,38.49476747900724,-22.55748078018942,-42.40589989530998,-315.5075509510666,12.170346858850243
[24540] GUEST I. (2020)|samp. C01,OCEAN ISLAND,1.0881866015324388,True,40.54159782724764,26.53770904442763,5.099511059116336,6.035324968157729,-169.88728228557443,9.126291485554585
[24540] GUEST I. (2020)|samp. SL2,OCEAN ISLAND,1.0545755389474043,True,20.45491136609803,14.290145157210418,2.2006729382719694,3.6194675415614768,-177.331498837867,6.0936852376313055
[24540] GUEST I. (2020)|samp. X01,OCEAN ISLAND,1.0555432467923018,True,6.677546257797644,-2.6337807605643775,1.9613743126591725,3.0897717813608736,-173.0287371872313,4.93626550328576
[24540] GUEST I. (2020)|samp. X02,OCEAN ISLAND,1.0256487567531052,True,31.104917703070555,34.490970100591994,2.0437970016810745,2.6161301677195574,-171.85855473675065,3.1839259730555867
[24540] GUEST I. (2020)|samp. X17,OCEAN ISLAND,1.054451251837509,True,28.389084184303897,5.201417911121666,2.017985808722564,0.9205171608891369,-161.9909350820874,5.175391259798202
[24540] GUEST I. (2020)|samp. X20,OCEAN ISLAND,1.1190755351320685,True,49.13302467472033,51.18351968597119,-3.1170657346910104,6.340800797340795,-128.4497016610669,9.501309589587938
[24548] WU JIE (2020)|samp. JM93131,RIFT VOLCANICS,1.0210518291890995,True,-43.728166982755965,-7.3708755220066,-4.604984231996504,4.088205518635068,-245.21444461763497,4.691866527874508
[24548] WU JIE (2020)|samp. JM9316,RIFT VOLCANICS,0.7249804213536076,False,-36.182484775772764,-32.303704292872,-5.8231450125434225,-2.6200379960314812,-277.7095368749158,13.048366386632066
[24548] WU JIE (2020)|samp. JM93239,RIFT VOLCANICS,0.810003907567413,False,-72.08075107777984,-65.92005855825823,-4.87079931488427,-2.517953332521765,-260.88565280171656,15.880075428381579
[24548] WU JIE (2020)|samp. JM93255,RIFT VOLCANICS,0.7348483502951294,False,4.603548703889942,-11.813505745423186,-6.653806196819422,-2.280479430382055,-323.2448787829635,14.435352211872363
[24548] WU JIE (2020)|samp. JM9340A,RIFT VOLCANICS,0.982142173857357,True,-63.41932957150698,-52.99046351933316,-3.861694958539392,-0.4211809076518849,-242.60496636544178,4.660351805064005
[24548] WU JIE (2020)|samp. JWJM16-4,RIFT VOLCANICS,0.6839934309953549,False,-34.299977561347305,-35.22681819646425,-8.124147244484583,-6.266507683139601,-296.3106551226315,9.835096473611067
[24548] WU JIE (2020)|samp. JWJM16-5,RIFT VOLCANICS,0.9782321356650296,True,-69.03631067505842,-43.18829901713957,-6.017314697564263,-1.3508837601454893,-258.0279876570461,2.547621393724693
[24548] WU JIE (2020)|samp. JWJM16-7,RIFT VOLCANICS,0.7444930402759983,False,-34.00903102870802,-29.976443351908074,-7.920750415154711,-6.246330373664108,-289.6461036213576,12.199698296227039
