Experiment,Index,Number of analyses,SiO2 value,SiO2 error,TiO2 value,TiO2 error,Al2O3 value,Al2O3 error,Fe2O3 value,Fe2O3 error,Cr2O3 value,Cr2O3 error,FeO value,FeO error,MnO value,MnO error,MgO value,MgO error,NiO value,NiO error,CoO value,CoO error,CaO value,CaO error,Na2O value,Na2O error,K2O value,K2O error,P2O5 value,P2O5 error,H2O value,H2O error,CO2 value,CO2 error,CO2 method,CO2 units,CO2 standard,SrO value,SrO error,BaO value,BaO error,Li2O value,Li2O error,Li2O method,Li2O units,Li2O standard,ZrO2 value,ZrO2 error,Rb2O value,Rb2O error,Rb2O method,Rb2O units,Rb2O standard,F value,F error,S value,S error,Cl value,Cl error,LOI value,LOI error,LOI method,LOI units,LOI standard,H2OP value,H2OP error,H2OP method,H2OP units,H2OP standard,H2OM value,H2OM error,H2OM method,H2OM units,H2OM standard,P value,P error,SO3 value,SO3 error,SO3 method,SO3 units,SO3 standard,REE_oxide value,REE_oxide error,total value,total error,total method,total units,total standard,V2O3 value,V2O3 error,F2O value,F2O error,F2O method,F2O units,F2O standard,C value,C error,volatiles value,volatiles error,volatiles method,volatiles units,volatiles standard,T_C,P_GPa,P_kbar,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,FeO_total,Fe3_FeT,FeO_calc,Fe2O3_calc,oxide_total,SiO2_cat,TiO2_cat,Al2O3_cat,Cr2O3_cat,FeO_cat,MnO_cat,MgO_cat,CaO_cat,Na2O_cat,K2O_cat,cation_sum,En_frac,Fs_frac,Wo_frac,Wo,liq_SiO2,liq_TiO2,liq_Al2O3,liq_FeO,liq_MgO,liq_CaO,liq_Na2O,liq_K2O,H2O_Liq,FeMg_opx,FeMg_liq,KD_FeMg,Citation,Label,Spatial,SiO2 method,SiO2 units,SiO2 standard,TiO2 method,TiO2 units,TiO2 standard,Al2O3 method,Al2O3 units,Al2O3 standard,Fe2O3 method,Fe2O3 units,Fe2O3 standard,Cr2O3 method,Cr2O3 units,Cr2O3 standard,FeO method,FeO units,FeO standard,MnO method,MnO units,MnO standard,MgO method,MgO units,MgO standard,NiO method,NiO units,NiO standard,CoO method,CoO units,CoO standard,CaO method,CaO units,CaO standard,Na2O method,Na2O units,Na2O standard,K2O method,K2O units,K2O standard,P2O5 method,P2O5 units,P2O5 standard,H2O method,H2O units,H2O standard,SrO method,SrO units,SrO standard,BaO method,BaO units,BaO standard,ZrO2 method,ZrO2 units,ZrO2 standard,F method,F units,F standard,S method,S units,S standard,Cl method,Cl units,Cl standard,P method,P units,P standard,REE_oxide method,REE_oxide units,REE_oxide standard,V2O3 method,V2O3 units,V2O3 standard,C method,C units,C standard,DOI,H2O_Liq_Method,is_vbd,opx_liq_pair,Mg_num,Al_IV,Al_VI,MgTs,liq_Mg_num
dt59RP2,59598.0,,55.21,,,,0.44,,,,,,12.07,,,,30.61,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,1340.0,0.0001,0.001,55.21,0.0,0.44,0.0,0.0,12.07,0.0,30.61,0.07,0.0,0.0,12.07,0.15,10.2595,2.0121286746283618,98.39999999999999,1.9835973625858496,0.0,0.018631301695500063,0.0,0.3626697879615243,0.0,1.6394938500936385,0.0026946842298868627,0.0,0.0,4.007086986566399,81.77604531301819,18.089546973482353,0.13440771349945466,0.13440771349945466,53.87,,7.47,20.99,14.22,2.0,,,,0.22120838571051102,0.8280765537395408,0.26713518781753703,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,81.88610655651453,0.01640263741415038,0.002228664281349685,0.002228664281349685,54.702304340285146
dt60RP,59593.0,,56.0,,,,0.52,,,,,,9.92,,,,32.32,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,1340.0,0.0001,0.001,56.0,0.0,0.52,0.0,0.0,9.92,0.0,32.32,0.06,0.0,0.0,9.92,0.15,8.432,1.6537130449306832,98.82,1.9827515151906059,0.0,0.021698931755464775,0.0,0.2937380915157511,0.0,1.7059343058342238,0.0022761746356166975,0.0,0.0,4.0063990189316625,85.21369278443692,14.672609258109613,0.11369795745347848,0.11369795745347848,55.23,,9.97,15.34,14.55,2.67,,,,0.17218605107546,0.5914526912166128,0.2911239624614352,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,85.31068929565556,0.017248484809394116,0.00445044694607066,0.00445044694607066,62.83567243431744
dt60RP2,59597.0,,55.88,,,,0.43,,,,,,10.77,,,,31.41,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,1340.0,0.0001,0.001,55.88,0.0,0.43,0.0,0.0,10.77,0.0,31.41,0.05,0.0,0.0,10.77,0.15,9.154499999999999,1.7954122473693002,98.53999999999999,1.990903883204938,0.0,0.01805581509903209,0.0,0.3209060706283942,0.0,1.668293739026504,0.0019087012866780882,0.0,0.0,4.000068209245546,83.78718336338102,16.11695539770662,0.09586123891236252,0.09586123891236252,54.26,,7.98,19.28,14.74,2.13,,,,0.19235585623887308,0.7337822329807453,0.2621429732054041,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,83.86757986448492,0.00909611679506206,0.008959698303970032,0.008959698303970032,57.67737037429345
dt63RP,59592.0,,56.43,,,,0.55,,,,,,9.18,,,,32.86,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,1340.0,0.0001,0.001,56.43,0.0,0.55,0.0,0.0,9.18,0.0,32.86,0.06,0.0,0.0,9.18,0.15,7.803,1.5303513863370637,99.08,1.9851002284032275,0.0,0.022802886492065935,0.0,0.27007438979264375,0.0,1.7232593178667621,0.002261505796041029,0.0,0.0,4.00349832835074,86.35314948881215,13.533525635441865,0.11332487574597597,0.11332487574597597,55.38,,9.47,16.31,14.68,2.51,,,,0.1567230114426256,0.6232833870904368,0.2514474389799282,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,86.45112011326151,0.014899771596772471,0.007903114895293464,0.007903114895293464,61.60353811002734
dt63RP2,59596.0,,56.01,,,,0.45,,,,,,11.32,,,,31.19,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,1340.0,0.0001,0.001,56.01,0.0,0.45,0.0,0.0,11.32,0.0,31.19,0.05,0.0,0.0,11.32,0.15,9.622,1.8870999665942878,99.02,1.990484350200651,0.0,0.01884779091508648,0.0,0.3364402560402826,0.0,1.6524154872990493,0.001903869886736226,0.0,0.0,4.000091754341805,83.00427014496617,16.90009450689398,0.09563534813984721,0.09563534813984721,53.42,,7.53,20.88,14.39,2.01,,,,0.20360512148806473,0.8140055132193414,0.2501274477648426,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,83.08372755706293,0.009515649799348935,0.009332141115737543,0.009332141115737543,55.12662407653248
dt64RP,59591.0,,55.94,,,,0.56,,,,,,10.33,,,,32.06,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,1340.0,0.0001,0.001,55.94,0.0,0.56,0.0,0.0,10.33,0.0,32.06,0.06,0.0,0.0,10.33,0.15,8.7805,1.72206207198931,98.95,1.9817263780588956,0.0,0.023381049535520424,0.0,0.3060482375773759,0.0,1.6931499940988621,0.0022774379026904313,0.0,0.0,4.006583097173345,84.5950825100496,15.291129551515484,0.11378793843492287,0.11378793843492287,55.89,,10.63,13.6,14.39,2.78,,,,0.18075671892274534,0.530195161867004,0.3409248743165389,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,84.69145116636241,0.01827362194110438,0.005107427594416045,0.005107427594416045,65.35114114332262
dt64RP2,59595.0,,56.11,,,,0.44,,,,,,11.63,,,,30.58,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,1340.0,0.0001,0.001,56.11,0.0,0.44,0.0,0.0,11.63,0.0,30.58,0.08,0.0,0.0,11.63,0.15,9.8855,1.9387784992483719,98.83999999999999,1.9991967672247788,0.0,0.01847662717018948,0.0,0.3465479388283736,0.0,1.6242895135908149,0.0030540723759695508,0.0,0.0,3.991564919190126,82.28869181447935,17.556584770499832,0.1547234150208173,0.1547234150208173,54.31,,7.89,19.8,14.57,2.03,,,,0.2133535530019279,0.7623655875765601,0.27985727120782716,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,82.41620898755559,0.0008032327752212076,0.017673394394968272,0.0008032327752212076,56.74191592535044
dt67RP,59590.0,,57.04,,,,0.28,,,,,,7.32,,,,34.51,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,1400.0,0.0001,0.001,57.04,0.0,0.28,0.0,0.0,7.32,0.0,34.51,0.05,0.0,0.0,7.32,0.15,6.222,1.2202801904125606,99.2,1.9874927665645548,0.0,0.01149843721292843,0.0,0.21330717016843379,0.0,1.7925929598706887,0.0018666810123761516,0.0,0.0,4.006758014828982,89.28292618463396,10.62410081660437,0.09297299876167102,0.09297299876167102,57.48,,6.6,14.87,18.33,1.7,,,,0.11899364492864069,0.4550992811514723,0.261467442065758,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,89.36601244627899,0.012507233435445242,0.0,0.0,68.72383300256077
dt70RP,59589.0,,57.06,,,,0.31,,,,,,7.94,,,,33.95,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,1400.0,0.0001,0.001,57.06,0.0,0.31,0.0,0.0,7.94,0.0,33.95,0.06,0.0,0.0,7.94,0.15,6.7490000000000006,1.3236372557207283,99.32000000000001,1.9906469895587402,0.0,0.012746147058427722,0.0,0.23166014284941144,0.0,1.7656838716327143,0.0022427858127523083,0.0,0.0,4.0029799369120465,88.30243685207013,11.58540068454386,0.11216246338601385,0.11216246338601385,57.39,,7.44,14.05,17.64,1.92,,,,0.1312013699457973,0.4468228655157478,0.2936317276295997,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,88.40159025337073,0.009353010441259801,0.0033931366171679207,0.0033931366171679207,69.11696129736869
dt71RP,59588.0,,57.33,,,,0.33,,,,,,7.67,,,,34.28,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,1400.0,0.0001,0.001,57.33,0.0,0.33,0.0,0.0,7.67,0.0,34.28,0.04,0.0,0.0,7.67,0.15,6.5195,1.2786269208284615,99.65,1.9905747373381626,0.0,0.013504087181100626,0.0,0.22272052594729197,0.0,1.7743857737902187,0.0014880948145133783,0.0,0.0,4.002673219071287,88.78168469935788,11.143858231285282,0.07445706935683306,0.07445706935683306,57.39,,7.67,14.18,17.28,2.0,,,,0.12551978788217205,0.46035211064301873,0.2726603940337024,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,88.84783819586542,0.009425262661837408,0.0040788245192632175,0.0040788245192632175,68.47663606003091
dt73RP,59587.0,,57.13,,,,0.31,,,,,,8.45,,,,33.77,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,1400.0,0.0001,0.001,57.13,0.0,0.31,0.0,0.0,8.45,0.0,33.77,0.05,0.0,0.0,8.45,0.15,7.182499999999999,1.4086567771838985,99.71,1.9897632508315684,0.0,0.01272487785333696,0.0,0.24612868065159454,0.0,1.7533916314659441,0.0018658694393194522,0.0,0.0,4.0038743102417635,87.60886067985133,12.297910464243014,0.0932288559056609,0.0932288559056609,57.51,,8.08,13.27,17.62,2.03,,,,0.14037290713302636,0.4224960614311207,0.33224666440094447,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,87.69061363568052,0.010236749168431647,0.002488128684905312,0.002488128684905312,70.29896441287414
dt75RP,59586.0,,57.05,,,,0.32,,,,,,8.29,,,,33.88,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,1400.0,0.0001,0.001,57.05,0.0,0.32,0.0,0.0,8.29,0.0,33.88,0.04,0.0,0.0,8.29,0.15,7.046499999999999,1.3819839861366292,99.58,1.9883950443292027,0.0,0.0131447323799442,0.0,0.2416405898197713,0.0,1.7603584620760229,0.0014937608758843759,0.0,0.0,4.005032589480825,87.86447602178826,12.060966142697566,0.07455783551416251,0.07455783551416251,57.46,,8.16,12.9,17.75,2.07,,,,0.13726783210664953,0.4077077800022115,0.3366819051279938,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,87.93003475246657,0.011604955670797334,0.0015397767091468659,0.0015397767091468659,71.03747057492494
dt88RP2Cr,59610.0,,53.27,,,,1.53,,,,0.44,,15.83,,,,28.53,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,1270.0,0.0001,0.001,53.27,0.0,1.53,0.44,0.0,15.83,0.0,28.53,0.2,0.0,0.0,15.83,0.15,13.455499999999999,2.638939264239185,99.80000000000001,1.928309352169454,0.0,0.06527399418709293,0.012592747791613741,0.4792291852405893,0.0,1.5395949209940685,0.0077570764583736835,0.0,0.0,4.032757276841192,75.97005904042643,23.647174331489815,0.3827666280837394,0.3827666280837394,51.38,,10.92,22.08,10.04,3.43,,,,0.31126965847040206,1.233738172414734,0.25229798787952673,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,76.26196439003259,0.0716906478305459,0.0,0.0,44.76800425176831
dt88RPCr,59604.0,,53.48,,,,1.95,,,,0.51,,12.86,,,,30.6,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,1270.0,0.0001,0.001,53.48,0.0,1.95,0.51,0.0,12.86,0.0,30.6,0.31,0.0,0.0,12.86,0.15,10.931,2.1438255804242523,99.71000000000001,1.9132247519558099,0.0,0.08221744008123369,0.014425091826697642,0.38475466490950305,0.0,1.6319494641274623,0.011882569189516553,0.0,0.0,4.038453982090223,80.44760746751496,18.9666364886391,0.5857560438459467,0.5857560438459467,53.13,,12.22,17.27,10.38,4.35,,,,0.2357638354415686,0.9333674041562328,0.2525948885634161,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,80.92161069292625,0.08677524804419012,0.0,0.0,51.723226420920426
dt93RP2Cr,59605.0,,54.13,,,,1.6,,,,0.53,,15.73,,,,28.02,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,1270.0,0.0001,0.001,54.13,0.0,1.6,0.53,0.0,15.73,0.0,28.02,0.24,0.0,0.0,15.73,0.15,13.3705,2.622268769834642,100.25,1.9459459594210826,0.0,0.06779028781938311,0.015064073846415157,0.47292231208773033,0.0,1.501659840901232,0.0092443856701751,0.0,0.0,4.012626859746018,75.69511807802508,23.838894322251434,0.4659875997234795,0.4659875997234795,51.12,,12.27,19.63,10.49,3.84,,,,0.3149330488880242,1.0497900625595475,0.2999962184059636,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,76.04949931448236,0.054054040578917384,0.013736247240465724,0.013736247240465724,48.785483853468996
dt93RPCr,59599.0,,54.56,,,,2.02,,,,0.55,,13.2,,,,29.9,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,1270.0,0.0001,0.001,54.56,0.0,2.02,0.55,0.0,13.2,0.0,29.9,0.27,0.0,0.0,13.2,0.15,11.219999999999999,2.2005052613996994,100.49999999999999,1.934226247979155,0.0,0.08439933547015127,0.015415918954183578,0.3913588645141744,0.0,1.580209929607849,0.010255828283164509,0.0,0.0,4.015866124808678,79.73510429444913,19.74740146477807,0.5174942407728188,0.5174942407728188,53.56,,12.89,15.94,10.61,4.85,,,,0.2476625777255403,0.8428117450622543,0.29385278406062876,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,80.14987528302538,0.06577375202084501,0.01862558344930626,0.01862558344930626,54.264902678174415
dt95RP2Cr,59608.0,,53.79,,,,1.41,,,,0.43,,15.48,,,,28.71,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,1270.0,0.0001,0.001,53.79,0.0,1.41,0.43,0.0,15.48,0.0,28.71,0.18,0.0,0.0,15.48,0.15,13.158,2.580592533823284,100.0,1.9381268100503268,0.0,0.05987623778559121,0.01224962852057907,0.46646593590516444,0.0,1.5421425660669943,0.006949078467931062,0.0,0.0,4.0258102567965866,76.51195783403385,23.143270151741998,0.3447720142241611,0.3447720142241611,52.64,,11.23,21.9,10.25,3.37,,,,0.30247912622943585,1.1986099964557355,0.25235825424772046,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,76.77666227902732,0.06187318994967317,0.0,0.0,45.48328269279444
dt95RPCr,59602.0,,54.04,,,,1.7,,,,0.51,,13.5,,,,29.84,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,1270.0,0.0001,0.001,54.04,0.0,1.7,0.51,0.0,13.5,0.0,29.84,0.22,0.0,0.0,13.5,0.15,11.475,2.250516744613329,99.81,1.933444578017982,0.0,0.07168364088716753,0.014426480114145317,0.4039415140676639,0.0,1.5915705457751619,0.008433602619241127,0.0,0.0,4.023500361481362,79.42184139961874,20.157308735176855,0.4208498652044049,0.4208498652044049,54.25,,12.69,16.43,10.55,4.32,,,,0.2538005714794925,0.8736605984899879,0.29050248107578014,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP,wt%,Not Specified,,,,https://doi.org/10.1016/S0016-7037(98)00287-7,,False,True,79.75750073394796,0.06655542198201791,0.005128218905149612,0.005128218905149612,53.37145910021888
